question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Frisco City located?,United States. I finished,United States,United States,True
In which country is the city of Erdotelek located?,I don't know. I finished,I don't know,Hungary,False
In which country is the city of Shakiso located?,Ethiopia. I finished,Ethiopia,Ethiopia,True
In which country is the city of Fraxern located?,Austria. I finished,Austria,Austria,True
In which country is the city of Seitin located?,There is no such city. I finished,There is no such city,Romania,False
In which country is the city of Pliska located?,Bulgaria. I finished,Bulgaria,Bulgaria,True
In which country is the city of Jicarero located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Linay located?,France. I finished,France,Philippines,False
In which country is the city of Shanghe located?,China. I finished,China,China,True
In which country is the city of Navi Mumbai located?,India. I finished,India,India,True
In which country is the city of San Diego de Alejandria located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Scheveningen located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Raureka located?,New Zealand. I finished,New Zealand,New Zealand,True
In which country is the city of San Ignacio de San Jose Parangueo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Buchy located?,France. I finished,France,France,True
In which country is the city of Holmsund located?,Sweden. I finished,Sweden,Sweden,True
In which country is the city of Capelinha located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Hall Park located?,Australia. I finished,Australia,United States,False
In which country is the city of Molezuelas de la Carballeda located?,Spain. I finished,Spain,Spain,True
In which country is the city of Midland Beach located?,United States. I finished,United States,United States,True
In which country is the city of Aviles located?,Spain. I finished,Spain,Spain,True
In which country is the city of Biloli located?,I don't know. I finished,I don't know,India,False
In which country is the city of Ghertenis located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Ticala-an located?,Mexico. I finished,Mexico,Philippines,False
In which country is the city of Kadoelen located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Arthurs Point located?,New Zealand. I finished,New Zealand,New Zealand,True
In which country is the city of Sanderstead located?,UK. I finished,UK,United Kingdom,True
In which country is the city of New Marlborough located?,United States. I finished,United States,United States,True
In which country is the city of Motta Camastra located?,Italy. I finished,Italy,Italy,True
In which country is the city of Tsementnyy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Charentay located?,France. I finished,France,France,True
In which country is the city of Mezaparks located?,Latvia. I finished,Latvia,Latvia,True
In which country is the city of Pedro Abad located?,Spain. I finished,Spain,Spain,True
In which country is the city of Woudhuis located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Iklehra located?,India. I finished,India,India,True
In which country is the city of Calumet City located?,United States. I finished,United States,United States,True
In which country is the city of Laem Sing located?,Thailand. I finished,Thailand,Thailand,True
In which country is the city of Asigliano Vercellese located?,Italy. I finished,Italy,Italy,True
In which country is the city of Cerreto Laziale located?,Italy. I finished,Italy,Italy,True
In which country is the city of Tavernole located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Juan Ahuehueco located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Shangqiu located?,China. I finished,China,China,True
In which country is the city of Anbyon-up located?,There is no such city. I finished,There is no such city,"Korea, Dem. People's Rep. of",False
In which country is the city of Reichertsheim located?,Germany. I finished,Germany,Germany,True
In which country is the city of Bongor located?,Chad. I finished,Chad,Chad,True
In which country is the city of Nuwerus NC located?,South Africa. I finished,South Africa,South Africa,True
In which country is the city of Kichmengskiy Gorodok located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Lezan located?,I don't know. I finished,I don't know,France,False
In which country is the city of Debrecen located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Guroymak located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Oriole Beach located?,United States. I finished,United States,United States,True
In which country is the city of Santutxu located?,Spain. I finished,Spain,Spain,True
In which country is the city of Mount Olivet located?,Palestine. I finished,Palestine,United States,False
In which country is the city of Ixhuatlancillo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Zhuravka located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of Hansnes located?,Norway. I finished,Norway,Norway,True
In which country is the city of Tolon located?,France. I finished,France,Greece,False
In which country is the city of Stoneham located?,USA. I finished,USA,United States,True
In which country is the city of Blackburn South located?,Australia. I finished,Australia,Australia,True
In which country is the city of Tigum located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Maureilhan located?,France. I finished,France,France,True
In which country is the city of Sienes located?,Italy. I finished,Italy,Spain,False
In which country is the city of Latina Scalo located?,Italy. I finished,Italy,Italy,True
In which country is the city of Madina located?,Saudi Arabia. I finished,Saudi Arabia,Armenia,False
In which country is the city of Bulri located?,I don't know. I finished,I don't know,Pakistan,False
In which country is the city of Wailuku located?,United States. I finished,United States,United States,True
In which country is the city of El Macano located?,Mexico. I finished,Mexico,Panama,False
In which country is the city of Izumo located?,Japan. I finished,Japan,Japan,True
In which country is the city of Purujosa located?,Spain. I finished,Spain,Spain,True
In which country is the city of Klimavichy located?,Belarus. I finished,Belarus,Belarus,True
In which country is the city of Blagaj located?,Bosnia and Herzegovina. I finished,Bosnia and Herzegovina,Bosnia and Herzegovina,True
In which country is the city of Saulce-sur-Rhone located?,France. I finished,France,France,True
In which country is the city of Ticul located?,Mexico. I finished,Mexico,Mexico,True
