question,answer,filtered_answer,correct_answer,is_correct
What year was James Naughton born?,-,-,1945,-
What year was Martina Navratilova born?,-,-,1956,-
What year was Denny Neagle born?,-,-,1968,-
What year was Liam Neeson born?,-,-,1952,-
What year was John D Negroponte born?,-,-,1939,-
What year was Nicholas Negroponte born?,-,-,1943,-
What year was Don Nelson born?,-,-,1940,-
What year was Willie Nelson born?,-,-,1933,-
What year was Enid Nemy born?,-,-,1924,-
What year was Benjamin Netanyahu born?,-,-,1949,-
What year was Fred J Neulander born?,-,-,1941,-
What year was Bebe Neuwirth born?,-,-,1958,-
What year was Michael A Newdow born?,-,-,1953,-
What year was Jon O Newman born?,-,-,1932,-
What year was Paul Newman born?,-,-,1925,-
What year was Randy Newman born?,-,-,1943,-
What year was Ryan Newman born?,-,-,1977,-
What year was Gavin Newsom born?,-,-,1967,-
What year was Helmut Newton born?,-,-,1920,-
What year was Isaac Newton born?,-,-,1642,-
What year was Bob Ney born?,-,-,1954,-
What year was Czar of Russia Nicholas II born?,-,-,1868,-
What year was Mike Nichols born?,-,-,1931,-
What year was Peter Nichols born?,-,-,1927,-
What year was Terry Lynn Nichols born?,-,-,1955,-
What year was Geoff Nicholson born?,-,-,1953,-
What year was Jack Nicholson born?,-,-,1937,-
What year was Eugene H Nickerson born?,-,-,1918,-
What year was Jack Nicklaus born?,-,-,1940,-
What year was Don Nickles born?,-,-,1948,-
What year was Scott Niedermayer born?,-,-,1973,-
What year was Michael B Nifong born?,-,-,1950,-
What year was Vaslav Nijinsky born?,-,-,1889,-
What year was Cynthia Nixon born?,-,-,1966,-
What year was Richard Milhous Nixon born?,-,-,1913,-
What year was Saparmurat Niyazov born?,-,-,1940,-
What year was Laurent Nkunda born?,-,-,1967,-
What year was Isamu Noguchi born?,-,-,1904,-
What year was Nick Nolte born?,-,-,1941,-
What year was Hideo Nomo born?,-,-,1968,-
What year was Peggy Noonan born?,-,-,1950,-
What year was Manuel Antonio Noriega born?,-,-,1934,-
What year was Clarence Jr Norman born?,-,-,1951,-
What year was Greg Norman born?,-,-,1955,-
What year was Jessye Norman born?,-,-,1945,-
What year was Magnus Norman born?,-,-,1976,-
What year was Roger Norrington born?,-,-,1934,-
What year was Oliver L North born?,-,-,1943,-
What year was Eleanor Holmes Norton born?,-,-,1937,-
What year was Gale Norton born?,-,-,1954,-
What year was Richard C Notebaert born?,-,-,1947,-
What year was Jean Nouvel born?,-,-,1945,-
What year was Michael Novak born?,-,-,1933,-
What year was Robert Novak born?,-,-,1931,-
What year was Jana Novotna born?,-,-,1968,-
What year was Lisa Marie Nowak born?,-,-,1963,-
What year was Dirk Nowitzki born?,-,-,1978,-
What year was Sherwin B Nuland born?,-,-,1930,-
What year was Sam Nunn born?,-,-,1938,-
What year was Trevor Nunn born?,-,-,1940,-
What year was Rudolf Nureyev born?,-,-,1938,-
What year was Hedda Nussbaum born?,-,-,1942,-
What year was Martha C Nussbaum born?,-,-,1947,-
What year was Sari Nusseibeh born?,-,-,1949,-
What year was Charles Oakley born?,-,-,1963,-
What year was Joyce Carol Oates born?,-,-,1938,-
What year was Barack Obama born?,-,-,1961,-
What year was Michelle Obama born?,-,-,1964,-
What year was Olusegun Obasanjo born?,-,-,1937,-
What year was David R Obey born?,-,-,1938,-
What year was Abdullah Ocalan born?,-,-,1948,-
What year was Adolph S Ochs born?,-,-,1858,-
What year was Mohammed Saddiq Odeh born?,-,-,1965,-
What year was Clifford Odets born?,-,-,1906,-
What year was Raymond T Odierno born?,-,-,1954,-
What year was Raila Odinga born?,-,-,1945,-
What year was Lamar Odom born?,-,-,1979,-
What year was Sadako Ogata born?,-,-,1927,-
What year was Garrick Ohlsson born?,-,-,1948,-
What year was Apolo Anton Ohno born?,-,-,1982,-
What year was Mirta Ojito born?,-,-,1960,-
What year was Hakeem Olajuwon born?,-,-,1963,-
What year was Jose Maria Olazabal born?,-,-,1966,-
What year was Keith Olbermann born?,-,-,1959,-
What year was Todd Oldham born?,-,-,1961,-
What year was John Olerud born?,-,-,1968,-
What year was L Jay Oliva born?,-,-,1933,-
What year was Laurence Olivier born?,-,-,1907,-
What year was Ehud Olmert born?,-,-,1945,-
What year was Frederick Law Olmsted born?,-,-,1822,-
What year was Buster Olney born?,-,-,1964,-
What year was Sara Jane Olson born?,-,-,1947,-
What year was Theodore B Olson born?,-,-,1940,-
What year was Muhammad Omar born?,-,-,1960,-
What year was Jacqueline Kennedy Onassis born?,-,-,1994,-
What year was Michael Ondaatje born?,-,-,1943,-
What year was Yoko Ono born?,-,-,1933,-
What year was Ursula Oppens born?,-,-,1944,-
What year was Jerry Orbach born?,-,-,1935,-
What year was Rey Ordonez born?,-,-,1971,-
What year was Peggy Orenstein born?,-,-,1961,-
What year was Dean Ornish born?,-,-,1953,-
What year was Daniel Ortega Saavedra born?,-,-,1945,-
What year was David Ortiz born?,-,-,1975,-
What year was Joe Orton born?,-,-,1933,-
What year was George Orwell born?,-,-,1903,-
What year was Ozzy Osbourne born?,-,-,1948,-
What year was Greg Osby born?,-,-,1960,-
What year was Chris Osgood born?,-,-,1972,-
What year was Lee Harvey Oswald born?,-,-,1939,-
What year was Merlene Ottey born?,-,-,1960,-
What year was Nicolai Ouroussoff born?,-,-,1962,-
What year was Dennis Overbye born?,-,-,1944,-
What year was Michael Ovitz born?,-,-,1946,-
What year was Clive Owen born?,-,-,1964,-
What year was Major R Owens born?,-,-,1936,-
What year was Terrell Owens born?,-,-,1973,-
What year was Michael G Oxley born?,-,-,1944,-
What year was Amos Oz born?,-,-,1939,-
What year was Seiji Ozawa born?,-,-,1935,-
What year was Cynthia Ozick born?,-,-,1928,-
What year was Peter Pace born?,-,-,1945,-
What year was Al Pacino born?,-,-,1940,-
What year was George Packer born?,-,-,1960,-
What year was Frank Padavan born?,-,-,1934,-
What year was Anja Paerson born?,-,-,1981,-
What year was Larry Page born?,-,-,1973,-
What year was Mohammed Riza Pahlevi born?,-,-,1919,-
What year was Roderick R Paige born?,-,-,1933,-
What year was Se Ri Pak born?,-,-,1977,-
What year was Rolandas Paksas born?,-,-,1956,-
What year was Alan J Pakula born?,-,-,1928,-
What year was Grace Paley born?,-,-,1922,-
What year was Sarah Palin born?,-,-,1964,-
What year was Frank Jr Pallone born?,-,-,1951,-
What year was Olof Palme born?,-,-,1927,-
What year was Arnold Palmer born?,-,-,1929,-
What year was Carson Palmer born?,-,-,1979,-
What year was Samuel J Palmisano born?,-,-,1951,-
What year was Gwyneth Paltrow born?,-,-,1972,-
What year was Orhan Pamuk born?,-,-,1952,-
What year was Vikram S Pandit born?,-,-,1957,-
What year was Leon E Panetta born?,-,-,1938,-
What year was Marco Pantani born?,-,-,1970,-
What year was Andreas Papandreou born?,-,-,1919,-
What year was Maurice Papon born?,-,-,1910,-
What year was Bill Parcells born?,-,-,1941,-
What year was Jon Pareles born?,-,-,1953,-
What year was Jay Parini born?,-,-,1948,-
What year was Candace Parker born?,-,-,1986,-
What year was Charlie Parker born?,-,-,1920,-
What year was Dorothy Parker born?,-,-,1893,-
What year was Mary-Louise Parker born?,-,-,1964,-
What year was Robert B Parker born?,-,-,1932,-
What year was Sarah Jessica Parker born?,-,-,1965,-
What year was Trey Parker born?,-,-,1969,-
What year was Gordon Parks born?,-,-,1912,-
What year was Rosa Parks born?,-,-,1913,-
What year was Suzan-Lori Parks born?,-,-,1963,-
What year was Giancarlo Parretti born?,-,-,1941,-
What year was Estelle Parsons born?,-,-,1927,-
What year was Harry Partch born?,-,-,1901,-
What year was Dolly Parton born?,-,-,1946,-
What year was Jay M Pasachoff born?,-,-,1943,-
What year was William J Jr Pascrell born?,-,-,1937,-
What year was Andres Pastrana born?,-,-,1954,-
What year was George E Pataki born?,-,-,1945,-
What year was Libby Pataki born?,-,-,1950,-
What year was Ann Patchett born?,-,-,1963,-
What year was Marilyn Hall Patel born?,-,-,1938,-
What year was Joe Paterno born?,-,-,1926,-
What year was David A Paterson born?,-,-,1954,-
What year was Mandy Patinkin born?,-,-,1952,-
What year was Danica Patrick born?,-,-,1982,-
What year was Deval L Patrick born?,-,-,1956,-
What year was Orlando Patterson born?,-,-,1940,-
What year was Paul E Patton born?,-,-,1937,-
What year was Ron Paul born?,-,-,1935,-
What year was John Allen Paulos born?,-,-,1945,-
What year was Henry M Jr Paulson born?,-,-,1946,-
What year was Luciano Pavarotti born?,-,-,1935,-
What year was Tim Pawlenty born?,-,-,1960,-
What year was John Pawson born?,-,-,1949,-
What year was Bill Paxon born?,-,-,1954,-
What year was Bill Paxton born?,-,-,1955,-
What year was Alexander Payne born?,-,-,1961,-
What year was Gary Payton born?,-,-,1968,-
What year was Jay Payton born?,-,-,1975,-
What year was Sean Payton born?,-,-,1963,-
What year was Walter Payton born?,-,-,1954,-
What year was Daniel Pearl born?,-,-,1963,-
What year was Norman Pearlstine born?,-,-,1942,-
What year was Michael Peca born?,-,-,1974,-
What year was Dale Peck born?,-,-,1967,-
What year was Gregory Peck born?,-,-,1916,-
What year was I M Pei born?,-,-,1917,-
What year was David Pelletier born?,-,-,1974,-
What year was Cesar Pelli born?,-,-,1926,-
What year was Anthony Pellicano born?,-,-,1944,-
What year was Daniel Pelosi born?,-,-,1963,-
What year was Nancy Pelosi born?,-,-,1940,-
What year was Nelson Peltz born?,-,-,1942,-
What year was Federico F Pena born?,-,-,1947,-
What year was Moses Pendleton born?,-,-,1949,-
What year was Irving Penn born?,-,-,1917,-
What year was Mark Penn born?,-,-,1954,-
What year was Sean Penn born?,-,-,1960,-
What year was Chad Pennington born?,-,-,1976,-
What year was Jacques Pepin born?,-,-,1935,-
What year was Dottie Pepper born?,-,-,1965,-
What year was Murray Perahia born?,-,-,1947,-
What year was Sonny Perdue born?,-,-,1946,-
What year was Ronald O Perelman born?,-,-,1943,-
What year was Shimon Peres born?,-,-,1923,-
What year was Ernesto Perez Balladares born?,-,-,1946,-
What year was Israel Perez born?,-,-,1979,-
What year was Rosie Perez born?,-,-,1964,-
What year was Richard N Perle born?,-,-,1941,-
What year was Itzhak Perlman born?,-,-,1945,-
What year was Juan Domingo Peron born?,-,-,1895,-
What year was Ross Perot born?,-,-,1930,-
What year was Tom Perrotta born?,-,-,1961,-
What year was Anne Perry born?,-,-,1938,-
What year was Kenny Perry born?,-,-,1960,-
What year was Rick Perry born?,-,-,1950,-
What year was Tyler Perry born?,-,-,1969,-
What year was William J Perry born?,-,-,1927,-
What year was Joseph E Persico born?,-,-,1930,-
What year was Christian Peter born?,-,-,1972,-
What year was Bernadette Peters born?,-,-,1948,-
What year was Laci Peterson born?,-,-,1975,-
What year was Oscar Peterson born?,-,-,1925,-
What year was Peter G Peterson born?,-,-,1926,-
What year was Scott Peterson born?,-,-,1972,-
What year was David H Petraeus born?,-,-,1952,-
What year was Andy Pettitte born?,-,-,1972,-
What year was Eckhard Pfeiffer born?,-,-,1941,-
What year was Michelle Pfeiffer born?,-,-,1958,-
What year was Michael Phelps born?,-,-,1985,-
What year was Regis Philbin born?,-,-,1931,-
What year was Mark Philippoussis born?,-,-,1976,-
What year was Lawrence Phillips born?,-,-,1975,-
What year was Richie Phillips born?,-,-,1940,-
What year was Steve Phillips born?,-,-,1963,-
What year was Tony Phillips born?,-,-,1959,-
What year was Joaquin Phoenix born?,-,-,1974,-
What year was Renzo Piano born?,-,-,1937,-
What year was Mike Piazza born?,-,-,1968,-
What year was Astor Piazzolla born?,-,-,1921,-
What year was Pablo Picasso born?,-,-,1881,-
What year was T Boone Jr Pickens born?,-,-,1928,-
What year was Tobias Picker born?,-,-,1954,-
What year was Charles W Sr Pickering born?,-,-,1937,-
What year was Thomas R Pickering born?,-,-,1931,-
What year was David Hyde Pierce born?,-,-,1959,-
What year was Mary Pierce born?,-,-,1975,-
What year was Francois Pinault born?,-,-,1963,-
What year was Lou Piniella born?,-,-,1943,-
What year was Steven Pinker born?,-,-,1954,-
What year was Augusto Pinochet Ugarte born?,-,-,1915,-
What year was Robert Pinsky born?,-,-,1940,-
What year was Harold Pinter born?,-,-,1930,-
What year was Cedric Pioline born?,-,-,1969,-
What year was Peter Piot born?,-,-,1949,-
What year was Richard Pipes born?,-,-,1923,-
What year was Scottie Pippen born?,-,-,1965,-
What year was Jeanine Pirro born?,-,-,1951,-
What year was Bernd Pischetsrieder born?,-,-,1948,-
What year was Oscar Pistorius born?,-,-,1986,-
What year was Rick Pitino born?,-,-,1952,-
What year was Brad Pitt born?,-,-,1963,-
What year was Harvey L Pitt born?,-,-,1945,-
What year was Robert W Pittman born?,-,-,1953,-
What year was Jeremy Piven born?,-,-,1965,-
What year was John Pizzarelli born?,-,-,1960,-
What year was Valerie Plame born?,-,-,1963,-
What year was Sylvia Plath born?,-,-,1932,-
What year was Oliver Platt born?,-,-,1960,-
What year was Gary Player born?,-,-,1935,-
What year was George Plimpton born?,-,-,1927,-
What year was Christopher Plummer born?,-,-,1929,-
What year was Jake Plummer born?,-,-,1974,-
What year was Yevgeny Plushenko born?,-,-,1982,-
What year was John D Podesta born?,-,-,1949,-
What year was Norman Podhoretz born?,-,-,1930,-
What year was Edgar Allan Poe born?,-,-,1809,-
What year was Letty Cottin Pogrebin born?,-,-,1939,-
What year was Robin Pogrebin born?,-,-,1965,-
What year was David Pogue born?,-,-,1963,-
What year was John M Poindexter born?,-,-,1936,-
What year was Sidney Poitier born?,-,-,1927,-
What year was Roman Polanski born?,-,-,1933,-
What year was Judit Polgar born?,-,-,1976,-
What year was Lydia Polgreen born?,-,-,1975,-
What year was Nicholas H Politan born?,-,-,1935,-
What year was Anna Politkovskaya born?,-,-,1958,-
What year was Milton Pollack born?,-,-,1906,-
What year was Michael Pollan born?,-,-,1955,-
What year was Jonathan J Pollard born?,-,-,1954,-
What year was Maurizio Pollini born?,-,-,1942,-
What year was Katha Pollitt born?,-,-,1949,-
What year was Jackson Pollock born?,-,-,1912,-
What year was Deborah T Poritz born?,-,-,1936,-
What year was Cole Porter born?,-,-,1891,-
What year was Rob Portman born?,-,-,1955,-
What year was Luis Posada Carriles born?,-,-,1928,-
What year was Jorge Posada born?,-,-,1971,-
What year was Parker Posey born?,-,-,1968,-
What year was Gerald Posner born?,-,-,1954,-
What year was Richard A Posner born?,-,-,1939,-
What year was Virginia Postrel born?,-,-,1960,-
What year was Dennis Potter born?,-,-,1935,-
What year was Francis Poulenc born?,-,-,1899,-
What year was Dick Pound born?,-,-,1942,-
What year was Ezra Pound born?,-,-,1885,-
What year was Alvin F Poussaint born?,-,-,1934,-
What year was Colin L Powell born?,-,-,1937,-
What year was Samantha Power born?,-,-,1970,-
What year was Ann Powers born?,-,-,1964,-
What year was Thomas Powers born?,-,-,1940,-
What year was Miuccia Prada born?,-,-,1949,-
What year was Loretta A Preska born?,-,-,1949,-
What year was Elvis Presley born?,-,-,1935,-
What year was Larry Pressler born?,-,-,1942,-
What year was Rene Preval born?,-,-,1943,-
What year was Andre Previn born?,-,-,1929,-
What year was Hermann Prey born?,-,-,1929,-
What year was Frank J Prial born?,-,-,1930,-
What year was Leontyne Price born?,-,-,1927,-
What year was Nick Price born?,-,-,1957,-
What year was Reynolds Price born?,-,-,1933,-
What year was Erich Priebke born?,-,-,1913,-
What year was Yevgeny M Primakov born?,-,-,1929,-
What year was Charles O III Prince born?,-,-,1950,-
What year was Faith Prince born?,-,-,1957,-
What year was Harold Prince born?,-,-,1928,-
What year was Romano Prodi born?,-,-,1939,-
What year was Sergei Prokofiev born?,-,-,1891,-
What year was Francine Prose born?,-,-,1947,-
What year was Marcel Proust born?,-,-,1871,-
What year was Joseph W Prueher born?,-,-,1942,-
What year was Jonathan Pryce born?,-,-,1947,-
What year was Richard Pryor born?,-,-,1940,-
What year was Giacomo Puccini born?,-,-,1858,-
What year was Wolfgang Puck born?,-,-,1949,-
What year was Kirby Puckett born?,-,-,1960,-
What year was Tito Puente born?,-,-,1923,-
What year was Bill Pullman born?,-,-,1953,-
What year was Philip Pullman born?,-,-,1946,-
What year was Bill Pulsipher born?,-,-,1973,-
What year was Philip J Purcell born?,-,-,1943,-
What year was Todd S Purdum born?,-,-,1959,-
What year was Martin Puryear born?,-,-,1941,-
What year was Vladimir V Putin born?,-,-,1952,-
What year was Mario Puzo born?,-,-,1920,-
What year was Muammar el- Qaddafi born?,-,-,1940,-
What year was Dennis Quaid born?,-,-,1954,-
What year was Ike Quartey born?,-,-,1969,-
What year was Thomas Quasthoff born?,-,-,1959,-
What year was Frank P Quattrone born?,-,-,1955,-
What year was Dan Quayle born?,-,-,1947,-
What year was Eve Queler born?,-,-,1931,-
What year was Anna Quindlen born?,-,-,1952,-
What year was Aidan Quinn born?,-,-,1959,-
What year was Anthony Quinn born?,-,-,1915,-
What year was Christine C Quinn born?,-,-,1966,-
What year was Ahmed Qurei born?,-,-,1937,-
What year was Jonathan Raban born?,-,-,1942,-
What year was Burhanuddin Rabbani born?,-,-,1940,-
What year was David Rabe born?,-,-,1940,-
What year was Leah Rabin born?,-,-,1928,-
What year was Yitzhak Rabin born?,-,-,1922,-
What year was Sergei Rachmaninoff born?,-,-,1873,-
What year was Marc Racicot born?,-,-,1948,-
