,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
3978,3978,3978,The city of Pully is in Switzerland.,1,Pully,Switzerland,Switzerland,In which country is the city of Pully located?,In which country is the city of Pully located? Switzerland.,Switzerland. I finished,Switzerland,True
3979,3979,3979,The city of Labu-o is in Philippines.,1,Labu-o,Philippines,Philippines,In which country is the city of Labu-o located?,In which country is the city of Labu-o located? Philippines.,I don't know. I finished,I don't know,False
3980,3980,3980,The city of Oberengstringen / Zentrum is in Switzerland.,1,Oberengstringen / Zentrum,Switzerland,Switzerland,In which country is the city of Oberengstringen / Zentrum located?,In which country is the city of Oberengstringen / Zentrum located? Switzerland.,Switzerland. I finished,Switzerland,True
3981,3981,3981,The city of Saint-Florent is in France.,1,Saint-Florent,France,France,In which country is the city of Saint-Florent located?,In which country is the city of Saint-Florent located? France.,France. I finished,France,True
3982,3982,3982,The city of Budschop is in Netherlands.,1,Budschop,Netherlands,Netherlands,In which country is the city of Budschop located?,In which country is the city of Budschop located? Netherlands.,Germany. I finished,Germany,False
3983,3983,3983,The city of Valle San Nicolao is in Italy.,1,Valle San Nicolao,Italy,Italy,In which country is the city of Valle San Nicolao located?,In which country is the city of Valle San Nicolao located? Italy.,Italy. I finished,Italy,True
3984,3984,3984,The city of Hutschenhausen is in Germany.,1,Hutschenhausen,Germany,Germany,In which country is the city of Hutschenhausen located?,In which country is the city of Hutschenhausen located? Germany.,Germany. I finished,Germany,True
3985,3985,3985,The city of Callaguip is in Philippines.,1,Callaguip,Philippines,Philippines,In which country is the city of Callaguip located?,In which country is the city of Callaguip located? Philippines.,Philippines. I finished,Philippines,True
3986,3986,3986,The city of Belmonte Piceno is in Italy.,1,Belmonte Piceno,Italy,Italy,In which country is the city of Belmonte Piceno located?,In which country is the city of Belmonte Piceno located? Italy.,Italy. I finished,Italy,True
3987,3987,3987,The city of Orgerus is in France.,1,Orgerus,France,France,In which country is the city of Orgerus located?,In which country is the city of Orgerus located? France.,France. I finished,France,True
3988,3988,3988,The city of Pampow is in Germany.,1,Pampow,Germany,Germany,In which country is the city of Pampow located?,In which country is the city of Pampow located? Germany.,Germany. I finished,Germany,True
3989,3989,3989,The city of Suatu is in Romania.,1,Suatu,Romania,Romania,In which country is the city of Suatu located?,In which country is the city of Suatu located? Romania.,I don't know. I finished,I don't know,False
3990,3990,3990,The city of Vidim is in Russian Federation.,1,Vidim,Russian Federation,Russian Federation,In which country is the city of Vidim located?,In which country is the city of Vidim located? Russian Federation.,Czech Republic. I finished,Czech Republic,False
3991,3991,3991,The city of Viktring is in Austria.,1,Viktring,Austria,Austria,In which country is the city of Viktring located?,In which country is the city of Viktring located? Austria.,Austria. I finished,Austria,True
3992,3992,3992,The city of Bytosh' is in Russian Federation.,1,Bytosh',Russian Federation,Russian Federation,In which country is the city of Bytosh' located?,In which country is the city of Bytosh' located? Russian Federation.,Belarus. I finished,Belarus,False
3993,3993,3993,The city of Bezimenne is in Ukraine.,1,Bezimenne,Ukraine,Ukraine,In which country is the city of Bezimenne located?,In which country is the city of Bezimenne located? Ukraine.,Ukraine. I finished,Ukraine,True
3994,3994,3994,The city of Las Gabias is in Spain.,1,Las Gabias,Spain,Spain,In which country is the city of Las Gabias located?,In which country is the city of Las Gabias located? Spain.,Spain. I finished,Spain,True
3995,3995,3995,The city of Cercal is in Portugal.,1,Cercal,Portugal,Portugal,In which country is the city of Cercal located?,In which country is the city of Cercal located? Portugal.,Portugal. I finished,Portugal,True
3996,3996,3996,The city of Craponne-sur-Arzon is in France.,1,Craponne-sur-Arzon,France,France,In which country is the city of Craponne-sur-Arzon located?,In which country is the city of Craponne-sur-Arzon located? France.,France. I finished,France,True
3997,3997,3997,"The city of Kasongo-Lunda is in Congo, Democratic Republic of the.",1,Kasongo-Lunda,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",In which country is the city of Kasongo-Lunda located?,"In which country is the city of Kasongo-Lunda located? Congo, Democratic Republic of the.",Democratic Republic of the Congo. I finished,Democratic Republic of the Congo,False
3998,3998,3998,The city of Apalani is in Mexico.,1,Apalani,Mexico,Mexico,In which country is the city of Apalani located?,In which country is the city of Apalani located? Mexico.,I don't know. I finished,I don't know,False
3999,3999,3999,The city of Granite Shoals is in United States.,1,Granite Shoals,United States,United States,In which country is the city of Granite Shoals located?,In which country is the city of Granite Shoals located? United States.,United States. I finished,United States,True
4000,4000,4000,The city of Nuevo Ideal is in Mexico.,1,Nuevo Ideal,Mexico,Mexico,In which country is the city of Nuevo Ideal located?,In which country is the city of Nuevo Ideal located? Mexico.,Mexico. I finished,Mexico,True
4001,4001,4001,The city of Andance is in France.,1,Andance,France,France,In which country is the city of Andance located?,In which country is the city of Andance located? France.,France. I finished,France,True
4002,4002,4002,The city of Kyzylzhar is in Kazakhstan.,1,Kyzylzhar,Kazakhstan,Kazakhstan,In which country is the city of Kyzylzhar located?,In which country is the city of Kyzylzhar located? Kazakhstan.,Kazakhstan. I finished,Kazakhstan,True
4003,4003,4003,The city of Narang Mandi is in Pakistan.,1,Narang Mandi,Pakistan,Pakistan,In which country is the city of Narang Mandi located?,In which country is the city of Narang Mandi located? Pakistan.,India. I finished,India,False
4004,4004,4004,The city of Lignana is in Italy.,1,Lignana,Italy,Italy,In which country is the city of Lignana located?,In which country is the city of Lignana located? Italy.,Italy. I finished,Italy,True
4005,4005,4005,The city of Yaransk is in Russian Federation.,1,Yaransk,Russian Federation,Russian Federation,In which country is the city of Yaransk located?,In which country is the city of Yaransk located? Russian Federation.,Russia. I finished,Russia,True
4006,4006,4006,The city of Weixinghu is in China.,1,Weixinghu,China,China,In which country is the city of Weixinghu located?,In which country is the city of Weixinghu located? China.,China. I finished,China,True
4007,4007,4007,The city of Narrow Neck is in New Zealand.,1,Narrow Neck,New Zealand,New Zealand,In which country is the city of Narrow Neck located?,In which country is the city of Narrow Neck located? New Zealand.,Australia. I finished,Australia,False
4008,4008,4008,The city of Cornea is in Romania.,1,Cornea,Romania,Romania,In which country is the city of Cornea located?,In which country is the city of Cornea located? Romania.,Romania. I finished,Romania,True
4009,4009,4009,The city of Ristinummi is in Finland.,1,Ristinummi,Finland,Finland,In which country is the city of Ristinummi located?,In which country is the city of Ristinummi located? Finland.,Finland. I finished,Finland,True
4010,4010,4010,The city of Thiruvarur is in India.,1,Thiruvarur,India,India,In which country is the city of Thiruvarur located?,In which country is the city of Thiruvarur located? India.,India. I finished,India,True
4011,4011,4011,The city of Magherafelt is in United Kingdom.,1,Magherafelt,United Kingdom,United Kingdom,In which country is the city of Magherafelt located?,In which country is the city of Magherafelt located? United Kingdom.,UK. I finished,UK,True
4012,4012,4012,The city of Sainte-Maxime is in France.,1,Sainte-Maxime,France,France,In which country is the city of Sainte-Maxime located?,In which country is the city of Sainte-Maxime located? France.,France. I finished,France,True
4013,4013,4013,The city of Mabanda is in Burundi.,1,Mabanda,Burundi,Burundi,In which country is the city of Mabanda located?,In which country is the city of Mabanda located? Burundi.,I don't know. I finished,I don't know,False
4014,4014,4014,The city of Malagnino is in Italy.,1,Malagnino,Italy,Italy,In which country is the city of Malagnino located?,In which country is the city of Malagnino located? Italy.,Italy. I finished,Italy,True
4015,4015,4015,The city of San Roque Dau First is in Philippines.,1,San Roque Dau First,Philippines,Philippines,In which country is the city of San Roque Dau First located?,In which country is the city of San Roque Dau First located? Philippines.,Argentina. I finished,Argentina,False
4016,4016,4016,The city of Buccinasco is in Italy.,1,Buccinasco,Italy,Italy,In which country is the city of Buccinasco located?,In which country is the city of Buccinasco located? Italy.,Italy. I finished,Italy,True
4017,4017,4017,The city of San Juan de Moro is in Spain.,1,San Juan de Moro,Spain,Spain,In which country is the city of San Juan de Moro located?,In which country is the city of San Juan de Moro located? Spain.,Peru. I finished,Peru,False
4018,4018,4018,The city of Ersekcsanad is in Hungary.,1,Ersekcsanad,Hungary,Hungary,In which country is the city of Ersekcsanad located?,In which country is the city of Ersekcsanad located? Hungary.,Hungary. I finished,Hungary,True
4019,4019,4019,The city of Valley East is in Canada.,1,Valley East,Canada,Canada,In which country is the city of Valley East located?,In which country is the city of Valley East located? Canada.,Canada. I finished,Canada,True
4020,4020,4020,The city of Pothe is in Mexico.,1,Pothe,Mexico,Mexico,In which country is the city of Pothe located?,In which country is the city of Pothe located? Mexico.,India. I finished,India,False
4021,4021,4021,The city of Tolcayuca is in Mexico.,1,Tolcayuca,Mexico,Mexico,In which country is the city of Tolcayuca located?,In which country is the city of Tolcayuca located? Mexico.,Mexico. I finished,Mexico,True
4022,4022,4022,The city of Pedras de Fogo is in Brazil.,1,Pedras de Fogo,Brazil,Brazil,In which country is the city of Pedras de Fogo located?,In which country is the city of Pedras de Fogo located? Brazil.,Brazil. I finished,Brazil,True
4023,4023,4023,The city of Bellenberg is in Germany.,1,Bellenberg,Germany,Germany,In which country is the city of Bellenberg located?,In which country is the city of Bellenberg located? Germany.,Germany. I finished,Germany,True
4024,4024,4024,The city of Sestroretsk is in Russian Federation.,1,Sestroretsk,Russian Federation,Russian Federation,In which country is the city of Sestroretsk located?,In which country is the city of Sestroretsk located? Russian Federation.,Russia. I finished,Russia,True
